ENTIDAD,NOM_ENT,MUN,NOM_MUN,POBTOT,PCON_DISC,PCDISC_AUD,PCDISC_MEN,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_MOT2,PSINDER,CASOS_COVID,CASOS_DENGUE,NEUMONIA,EMBARAZO,DIABETES,HIPERTENSION,ASMA,INMUSUPR,CARDIOVASCULAR,RENAL_CRONICA,OBESIDAD,EPOC,TABAQUISMO,INTUBADO,ENFERMEDAD_ULC_PEPTICA,ENFERMEDAD_RENAL,INMUNOSUPR,CIRROSIS_HEPATICA,FIEBRE,EXANTEMA,CASOS_FIEBRE
20,Oaxaca,457,Santiago Camotlán,3347,228,76,43,80,165,26,27,1290,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,458,Santiago Comaltepec,1169,157,57,31,80,55,23,22,104,2,0,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,459,Villa de Santiago Chazumba,4885,410,154,75,220,175,61,84,1670,9,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,462,Santiago Huajolotitlán,4621,276,72,53,152,132,30,39,1901,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,467,Santiago Jamiltepec,19161,1989,396,372,971,1001,245,250,6024,4,3,2,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
20,Oaxaca,468,Santiago Jocotepec,14218,814,268,190,334,410,181,167,3640,17,1,8,1,4,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
20,Oaxaca,469,Santiago Juxtlahuaca,34743,2265,730,650,1154,1077,517,536,11248,10,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,470,Santiago Lachiguiri,4437,393,97,118,202,187,54,66,750,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,475,Santiago Matatlán,10182,674,189,93,335,295,62,99,3275,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,478,Santiago Nacaltepec,1622,218,73,31,103,86,27,27,283,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,482,Santiago Pinotepa Nacional,56018,3680,689,555,1916,1620,485,512,22046,15,16,3,0,5,3,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0
20,Oaxaca,483,Santiago Suchilquitongo,10896,603,143,86,318,233,70,77,4043,12,4,3,1,3,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
20,Oaxaca,484,Santiago Tamazola,4468,421,136,70,188,197,52,47,655,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,486,Villa Tejúpam de la Unión,2424,150,46,22,73,68,22,32,555,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,487,Santiago Tenango,1972,163,49,35,81,64,26,29,697,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,491,Santiago Textitlán,4952,281,73,69,123,124,85,68,355,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,492,Santiago Tilantongo,2764,343,93,62,198,151,41,56,323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,494,Santiago Tlazoyaltepec,6318,489,168,81,219,197,76,56,1101,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,495,Santiago Xanica,3048,253,65,36,109,112,31,28,520,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,498,Santiago Yaveo,8085,565,152,112,267,256,99,89,1770,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,499,Santiago Yolomécatl,1932,85,20,12,38,44,11,15,336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,500,Santiago Yosondúa,8004,565,182,146,300,215,127,126,1368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,502,Santiago Zacatepec,5103,290,102,82,101,129,59,54,697,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,Oaxaca,503,Santiago Zoochila,425,113,41,17,64,68,9,12,130,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,504,Nuevo Zoquiápam,1593,152,44,41,62,65,16,15,198,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,506,Santo Domingo Albarradas,801,83,26,13,53,35,9,10,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,507,Santo Domingo Armenta,3157,274,49,49,137,121,41,34,713,1,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,508,Santo Domingo Chihuitán,1631,201,55,44,104,108,27,36,208,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,509,Santo Domingo de Morelos,11384,584,136,127,244,237,104,95,1560,8,1,7,0,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
20,Oaxaca,515,Santo Domingo Tehuantepec,67784,4366,806,760,2251,1858,598,652,17337,12,14,0,0,4,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
20,Oaxaca,516,Santo Domingo Teojomulco,5297,341,94,89,172,169,57,59,243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,519,Santo Domingo Tomaltepec,3386,161,42,13,92,58,16,18,1369,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,520,Santo Domingo Tonalá,7411,922,256,206,405,420,157,121,2193,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,522,Santo Domingo Xagacía,1216,96,29,18,55,47,21,23,242,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Oaxaca,525,Santo Domingo Zanatepec,12539,950,181,155,487,426,123,151,2526,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,Oaxaca,526,Santos Reyes Nopala,16741,866,214,143,340,411,156,112,2650,12,0,7,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
20,Oaxaca,531,Santo Tomás Mazaltepec,2612,163,36,17,86,76,18,15,867,4,0,0,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,532,Santo Tomás Ocotepec,4066,278,87,62,110,154,55,48,1895,5,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
20,Oaxaca,535,San Vicente Lachixío,3244,137,37,32,59,65,22,25,1280,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,537,Silacayoápam,6710,721,215,146,398,325,105,125,1830,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,Oaxaca,539,Soledad Etla,6348,298,71,67,151,119,40,43,2236,18,4,0,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,540,Villa de Tamazulápam del Progreso,8339,345,88,47,165,161,39,54,1940,4,0,3,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20,Oaxaca,545,Teotitlán de Flores Magón,10111,425,106,100,205,185,79,89,3291,6,0,2,0,1,4,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0
20,Oaxaca,546,Teotitlán del Valle,6401,436,127,63,233,144,49,93,3075,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,548,Tepelmeme Villa de Morelos,1998,234,71,50,109,95,21,28,437,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",11510,1124,379,230,521,500,180,167,3144,11,0,7,0,0,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0
20,Oaxaca,550,San Jerónimo Tlacochahuaya,5796,533,120,93,290,220,78,98,2136,9,0,4,0,3,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0
20,Oaxaca,551,Tlacolula de Matamoros,30313,1889,387,337,832,837,276,263,12412,40,3,9,1,5,4,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0
20,Oaxaca,552,Tlacotepec Plumas,413,33,10,7,22,10,7,9,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,553,Tlalixtac de Cabrera,12083,477,146,96,233,202,81,120,5808,26,1,2,0,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
20,Oaxaca,554,Totontepec Villa de Morelos,5926,528,166,123,227,300,78,74,1336,4,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20,Oaxaca,555,Trinidad Zaachila,3419,181,45,22,103,50,21,24,1507,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,557,Unión Hidalgo,14581,1038,196,116,567,388,97,151,5908,4,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,558,Valerio Trujano,1379,128,38,24,74,58,18,17,185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,559,San Juan Bautista Valle Nacional,23121,1570,433,304,717,633,324,244,3975,26,5,11,1,7,6,0,1,2,3,2,1,0,1,0,0,1,0,0,0,0
20,Oaxaca,560,Villa Díaz Ordaz,6472,511,182,91,237,203,67,74,4650,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,562,Magdalena Yodocono de Porfirio Díaz,1682,108,33,12,54,45,13,17,369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Oaxaca,565,Villa de Zaachila,46474,2110,447,375,979,906,339,328,19259,105,3,29,6,17,16,6,4,4,3,3,0,0,6,0,0,0,0,1,1,1
20,Oaxaca,570,Zimatlán de Álvarez,22130,1435,307,257,769,594,198,224,11933,46,5,12,3,6,9,2,3,2,1,2,2,0,2,0,0,0,0,0,0,0
21,Puebla,1,Acajete,72955,3024,672,597,1349,1234,571,638,19320,45,0,8,0,8,8,1,1,3,2,3,4,1,1,0,0,0,0,0,0,0
21,Puebla,2,Acateno,9272,754,221,178,356,317,165,166,2279,4,9,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,3,Acatlán,38000,3443,939,629,1872,1635,456,577,9351,78,23,42,0,15,17,7,2,1,4,6,4,4,4,0,0,0,0,0,0,0
21,Puebla,4,Acatzingo,63863,2292,473,392,1131,931,351,485,27026,24,1,2,0,8,5,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0
21,Puebla,5,Acteopan,3070,228,73,52,99,85,69,61,242,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,6,Ahuacatlán,14542,483,163,115,200,159,129,120,842,9,0,3,0,1,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Puebla,7,Ahuatlán,3176,186,48,42,96,60,33,26,232,7,1,5,0,3,2,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0
21,Puebla,8,Ahuazotepec,11439,618,143,118,272,258,100,121,3953,15,0,8,1,6,4,1,1,0,1,2,2,1,0,0,0,0,0,0,0,0
21,Puebla,10,Ajalpan,74797,2883,614,710,1188,1002,708,952,19158,23,1,6,0,6,8,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,11,Albino Zertuche,1885,106,29,17,59,36,11,13,444,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,12,Aljojuca,6591,514,113,73,241,268,39,81,1381,4,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21,Puebla,13,Altepexi,22629,917,148,113,463,326,153,242,8646,4,2,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
21,Puebla,15,Amozoc,125925,3945,899,764,1740,1671,662,746,44037,93,0,20,4,3,7,3,6,1,2,6,5,2,2,0,0,0,0,0,0,0
21,Puebla,16,Aquixtla,9021,608,136,113,315,207,94,142,1917,24,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,17,Atempan,29742,976,234,185,409,348,197,184,8441,33,1,2,0,4,5,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0
21,Puebla,19,Atlixco,141897,6764,1628,1354,3372,2848,1099,1387,48274,208,15,39,3,34,42,9,8,7,8,16,7,15,5,0,0,0,0,1,1,1
21,Puebla,20,Atoyatempan,7742,418,87,65,195,195,58,70,1833,8,0,5,0,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0
21,Puebla,21,Atzala,1512,110,15,26,63,42,15,18,239,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,22,Atzitzihuacán,12857,789,222,165,385,280,146,195,3569,7,0,4,0,3,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
21,Puebla,23,Atzitzintla,9062,504,143,76,238,214,67,80,1243,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,24,Axutla,991,138,35,29,84,70,15,24,298,1,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,25,Ayotoxco de Guerrero,8270,412,109,71,187,155,93,72,1509,12,0,5,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21,Puebla,26,Calpan,15292,961,305,187,363,377,197,216,5237,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,28,Camocuautla,2766,84,26,22,33,16,36,29,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,29,Caxhuacan,3811,316,82,52,128,137,32,39,939,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,30,Coatepec,772,24,8,5,11,9,6,5,83,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,31,Coatzingo,2829,282,55,54,162,116,25,38,212,4,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21,Puebla,32,Cohetzala,1382,163,39,23,99,60,15,14,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,33,Cohuecan,5403,285,91,60,139,94,52,71,927,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,Puebla,34,Coronango,46860,1171,254,205,555,421,250,297,18839,95,0,21,4,15,14,4,2,1,7,4,0,1,3,0,0,0,0,0,0,0
21,Puebla,35,Coxcatlán,20711,1202,303,204,565,514,214,226,3175,27,7,8,0,5,7,2,0,1,4,2,1,2,0,0,0,0,0,0,0,0
21,Puebla,36,Coyomeapan,14806,606,162,132,270,248,111,104,2136,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,37,Coyotepec,2334,307,89,51,190,120,33,43,459,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,38,Cuapiaxtla de Madero,10610,311,72,60,158,107,71,87,4811,4,0,2,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
21,Puebla,39,Cuautempan,9837,692,223,119,294,283,104,106,978,3,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,40,Cuautinchán,12377,675,166,139,312,302,104,113,5818,6,0,0,1,2,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
21,Puebla,41,Cuautlancingo,137446,3723,871,706,1656,1635,641,729,34024,325,1,50,4,33,41,5,6,10,7,15,2,0,5,0,0,0,0,0,0,0
21,Puebla,42,Cuayuca de Andrade,3321,252,70,55,157,94,39,37,427,4,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,43,Cuetzalan del Progreso,49945,2230,613,446,1010,813,373,439,10309,215,0,77,5,33,37,11,1,7,2,14,25,5,1,0,0,0,0,0,0,0
21,Puebla,44,Cuyoaco,17198,714,159,143,356,254,114,157,3456,15,0,12,0,4,4,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0
21,Puebla,45,Chalchicomula de Sesma,47761,2375,584,402,1136,975,310,482,13883,33,0,7,0,7,15,2,4,0,5,2,1,2,0,0,0,0,0,0,0,0
21,Puebla,46,Chapulco,8193,434,83,85,221,182,47,65,2437,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,47,Chiautla,21764,1533,374,296,884,580,224,248,5172,56,17,27,2,20,18,0,3,2,6,2,3,3,5,0,0,0,0,0,0,0
21,Puebla,48,Chiautzingo,22055,964,251,174,441,355,191,265,8643,12,0,4,0,5,5,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0
21,Puebla,49,Chiconcuautla,17394,841,253,139,360,317,175,160,2131,23,0,17,0,2,0,4,1,2,0,0,0,0,3,0,0,0,0,0,0,0
21,Puebla,50,Chichiquila,26947,1348,438,256,458,529,271,267,5174,5,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
21,Puebla,51,Chietla,37079,2592,628,496,1407,1056,350,442,6028,77,24,30,0,22,18,2,3,1,4,7,8,8,4,0,0,0,0,0,0,0
21,Puebla,53,Chignahuapan,66574,2997,660,531,1405,1297,443,535,24779,657,0,28,7,25,20,5,1,0,2,45,5,5,2,0,0,0,0,0,0,0
21,Puebla,54,Chignautla,35233,1207,261,222,473,510,244,209,12795,126,1,3,3,14,13,0,1,1,1,4,1,3,0,0,0,0,0,0,0,0
21,Puebla,55,Chila,5095,475,124,92,278,221,44,82,894,7,2,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,56,Chila de la Sal,1320,154,45,35,90,59,15,24,219,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,57,Honey,6687,345,93,66,143,137,54,48,2041,5,0,2,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
21,Puebla,58,Chilchotla,21018,938,246,190,427,302,187,172,2779,7,0,4,1,4,1,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0
21,Puebla,59,Chinantla,2873,353,103,91,182,158,51,60,583,4,1,1,0,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Puebla,60,Domingo Arenas,7999,276,76,70,122,80,88,83,3743,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
21,Puebla,61,Eloxochitlán,14469,704,192,177,253,278,124,120,2350,4,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,Puebla,62,Epatlán,4959,314,77,62,186,109,39,46,944,8,3,6,0,2,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0
21,Puebla,63,Esperanza,14780,952,238,170,364,460,125,142,3190,6,0,3,0,3,3,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0
21,Puebla,64,Francisco Z. Mena,17966,1089,300,210,478,446,164,184,3716,6,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,Puebla,66,Guadalupe,6465,716,201,126,430,285,92,105,1045,9,4,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21,Puebla,67,Guadalupe Victoria,18846,1390,322,274,567,658,164,212,3987,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,68,Hermenegildo Galeana,7011,498,229,192,290,240,180,177,758,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,Puebla,69,Huaquechula,29257,1690,389,328,922,646,284,324,7660,25,0,7,1,2,3,0,1,1,0,2,1,6,0,0,0,0,0,0,0,0
21,Puebla,70,Huatlatlauca,6123,719,205,160,413,351,110,141,1650,5,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,71,Huauchinango,103972,4223,1076,864,1885,1740,818,895,30875,113,2,48,5,25,24,2,3,6,6,6,7,3,4,0,0,0,0,0,0,0
21,Puebla,72,Huehuetla,17082,834,220,194,370,247,184,198,1464,8,1,1,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
21,Puebla,73,Huehuetlán el Chico,9781,564,170,91,274,227,88,91,1565,6,14,3,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
21,Puebla,74,Huejotzingo,90823,3571,829,646,1399,1631,546,635,36230,130,0,35,2,20,21,0,3,1,6,5,3,4,8,0,0,0,0,0,0,0
21,Puebla,75,Hueyapan,13081,421,114,86,149,158,94,101,3443,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,Puebla,76,Hueytamalco,27732,1240,344,254,575,466,237,249,7187,35,1,2,2,7,10,2,0,0,4,0,3,0,2,0,0,0,0,0,0,0
21,Puebla,78,Huitzilan de Serdán,15928,464,88,102,242,138,123,109,1555,3,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
21,Puebla,79,Huitziltepec,5789,435,119,100,198,196,71,89,2184,5,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
21,Puebla,80,Atlequizayan,2633,151,50,14,65,59,26,27,512,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21,Puebla,81,Ixcamilpa de Guerrero,4078,325,93,55,198,133,46,48,574,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,82,Ixcaquixtla,8808,597,123,100,294,262,74,102,2372,17,1,6,0,3,3,3,2,1,2,0,3,0,1,0,0,0,0,0,0,0
21,Puebla,83,Ixtacamaxtitlán,25350,1882,532,366,845,784,267,316,3974,17,0,10,1,2,3,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0
21,Puebla,84,Ixtepec,6950,203,46,39,78,61,42,43,1128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,85,Izúcar de Matamoros,82922,6157,1303,1245,3179,2705,908,1076,21474,265,102,85,5,40,50,13,11,8,12,23,4,11,10,0,1,0,0,1,1,1
21,Puebla,86,Jalpan,12145,742,211,158,337,301,106,128,2262,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,87,Jolalpan,13319,705,191,133,389,239,115,105,1734,9,24,3,1,1,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0
21,Puebla,88,Jonotla,4462,248,55,34,132,83,37,40,929,13,0,8,1,2,5,3,0,1,0,1,3,0,0,0,0,0,0,0,0,0
21,Puebla,89,Jopala,12163,771,259,178,311,331,178,223,2123,6,3,3,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
21,Puebla,90,Juan C. Bonilla,23783,817,185,133,394,323,121,167,7974,50,0,4,0,2,2,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0
21,Puebla,91,Juan Galindo,9832,527,145,78,223,221,80,74,2436,9,1,3,3,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
21,Puebla,92,Juan N. Méndez,5301,394,98,71,218,167,50,63,914,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,94,Libres,37333,1773,389,423,753,743,282,339,10462,71,0,46,0,14,12,8,0,2,3,6,4,4,4,0,0,0,0,0,0,0
21,Puebla,95,La Magdalena Tlatlauquitepec,653,25,5,6,16,12,5,6,155,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,96,Mazapiltepec de Juárez,3215,207,40,28,104,85,28,39,431,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,97,Mixtla,2668,107,18,30,44,38,21,19,695,3,0,2,0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
21,Puebla,98,Molcaxac,6677,396,131,79,225,163,62,100,1881,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Puebla,99,Cañada Morelos,20671,1551,312,252,742,678,234,322,4637,4,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,100,Naupan,9319,811,267,186,352,300,174,144,991,8,0,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21,Puebla,101,Nauzontla,3325,227,62,42,102,88,40,51,498,13,0,5,0,5,1,2,0,0,2,1,1,0,1,0,0,0,0,0,0,0
21,Puebla,102,Nealtican,14086,429,91,81,199,149,90,113,5240,11,0,4,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
21,Puebla,103,Nicolás Bravo,6700,374,66,66,176,148,50,71,1978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,104,Nopalucan,32832,992,211,187,464,373,193,221,6112,15,0,7,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,105,Ocotepec,5077,365,96,83,192,138,42,72,851,13,0,10,0,1,2,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0
21,Puebla,106,Ocoyucan,42696,1184,317,273,596,488,249,266,17166,56,0,14,1,8,9,0,0,0,1,2,1,1,2,0,0,0,0,0,0,0
21,Puebla,107,Olintla,12002,580,190,93,284,215,92,99,1141,7,0,1,0,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21,Puebla,108,Oriental,20022,1180,253,228,501,558,151,193,4435,22,0,20,0,6,5,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0
21,Puebla,109,Pahuatlán,20274,1232,319,346,514,473,237,245,3651,13,0,9,0,4,1,0,1,0,0,2,1,0,1,0,0,0,0,7,7,7
21,Puebla,110,Palmar de Bravo,50283,2120,455,412,946,867,446,573,11607,21,0,6,1,6,3,0,2,0,4,2,1,1,1,0,0,0,0,0,0,0
21,Puebla,111,Pantepec,18634,1122,355,258,452,501,187,185,3851,4,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Puebla,112,Petlalcingo,9367,1076,299,186,603,483,134,168,1612,6,4,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
21,Puebla,113,Piaxtla,4645,617,178,153,361,280,105,92,1081,7,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Puebla,114,Puebla,1692227,67248,16277,12773,30631,29892,9943,12830,490520,11387,24,1030,126,1505,1824,320,259,226,271,645,180,374,95,0,0,0,0,2,2,2
21,Puebla,115,Quecholac,58117,2213,492,385,1096,868,402,485,18077,13,1,3,0,2,1,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0
21,Puebla,116,Quimixtlán,22855,1041,314,211,347,371,245,245,3296,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
